"state_from","county_from","state_to","county_to","in","out","change"
51,187,51,107,137,108,29
51,187,51,139,76,128,-52
51,187,51,153,306,192,114
51,187,51,157,75,63,12
51,187,51,171,316,399,-83
51,187,51,179,57,0,57
51,187,51,660,25,0,25
51,187,51,683,71,0,71
51,187,51,810,0,24,-24
51,187,51,840,124,120,4
51,187,54,3,0,32,-32
51,187,54,37,27,0,27
51,191,47,91,35,45,-10
51,191,47,163,481,558,-77
51,191,47,179,72,101,-29
51,191,51,27,89,35,54
51,191,51,51,34,0,34
51,191,51,59,28,0,28
51,191,51,121,0,28,-28
51,191,51,167,215,159,56
51,191,51,169,71,52,19
51,191,51,173,340,269,71
51,191,51,185,101,75,26
51,191,51,195,49,0,49
51,191,51,197,45,46,-1
51,191,51,520,472,493,-21
51,193,24,17,148,30,118
51,193,24,33,63,0,63
51,193,51,33,0,43,-43
51,193,51,57,43,58,-15
51,193,51,59,71,30,41
51,193,51,99,256,170,86
51,193,51,133,55,75,-20
51,193,51,153,0,28,-28
51,193,51,159,76,101,-25
51,193,51,177,79,130,-51
51,193,51,179,80,64,16
51,193,51,630,0,33,-33
51,195,21,133,58,48,10
51,195,47,73,33,0,33
51,195,47,163,68,123,-55
51,195,47,179,30,46,-16
51,195,51,51,119,179,-60
51,195,51,105,163,219,-56
51,195,51,167,153,144,9
51,195,51,169,73,62,11
51,195,51,191,0,49,-49
51,195,51,720,228,257,-29
51,197,51,21,68,91,-23
51,197,51,35,98,97,1
51,197,51,77,43,0,43
51,197,51,121,42,70,-28
51,197,51,155,171,154,17
51,197,51,173,173,166,7
51,197,51,191,46,45,1
51,197,51,750,0,28,-28
51,199,1,101,0,58,-58
51,199,2,20,0,96,-96
51,199,4,13,34,46,-12
51,199,6,37,55,0,55
51,199,6,73,55,54,1
51,199,8,41,0,73,-73
51,199,12,9,38,0,38
51,199,12,31,0,30,-30
51,199,12,57,0,48,-48
51,199,12,91,0,51,-51
51,199,13,153,44,0,44
51,199,15,3,100,69,31
51,199,24,3,38,0,38
51,199,32,3,0,71,-71
51,199,36,61,0,25,-25
51,199,37,51,34,43,-9
51,199,37,133,0,46,-46
51,199,37,183,27,30,-3
51,199,40,109,0,44,-44
51,199,45,19,29,30,-1
51,199,47,125,40,0,40
51,199,48,27,33,0,33
51,199,48,29,68,82,-14
51,199,51,13,0,30,-30
51,199,51,41,32,41,-9
51,199,51,59,123,204,-81
51,199,51,73,233,350,-117
51,199,51,87,42,66,-24
51,199,51,93,42,131,-89
51,199,51,95,378,619,-241
51,199,51,107,64,41,23
51,199,51,121,0,28,-28
51,199,51,127,0,43,-43
51,199,51,153,41,43,-2
51,199,51,550,86,42,44
51,199,51,650,1204,908,296
51,199,51,700,2202,1820,382
51,199,51,710,115,115,0
51,199,51,735,143,186,-43
51,199,51,740,57,30,27
51,199,51,760,38,65,-27
51,199,51,800,0,56,-56
51,199,51,810,194,116,78
51,199,51,830,65,54,11
51,510,1,89,0,37,-37
51,510,1,101,46,0,46
51,510,4,13,84,67,17
51,510,6,1,33,61,-28
51,510,6,13,0,27,-27
51,510,6,37,230,197,33
51,510,6,53,51,0,51
51,510,6,59,53,46,7
51,510,6,65,23,0,23
51,510,6,67,42,30,12
51,510,6,71,24,0,24
51,510,6,73,179,171,8
51,510,6,75,43,58,-15
51,510,6,85,44,42,2
51,510,8,5,29,0,29
51,510,8,13,20,44,-24
51,510,8,31,51,53,-2
51,510,8,41,54,29,25
51,510,8,59,0,33,-33
51,510,9,1,38,0,38
51,510,9,3,38,0,38
51,510,9,9,45,0,45
51,510,10,3,55,31,24
51,510,10,5,0,67,-67
51,510,11,1,1752,1547,205
51,510,12,1,34,0,34
51,510,12,9,26,26,0
51,510,12,11,88,96,-8
51,510,12,31,54,54,0
51,510,12,57,57,54,3
51,510,12,71,30,28,2
51,510,12,73,22,24,-2
51,510,12,86,112,90,22
51,510,12,95,66,52,14
51,510,12,99,59,65,-6
51,510,12,103,0,32,-32
51,510,12,117,38,0,38
51,510,13,67,61,0,61
51,510,13,89,56,64,-8
51,510,13,121,78,82,-4
51,510,13,135,35,0,35
51,510,15,3,116,81,35
51,510,17,31,162,203,-41
51,510,17,43,30,28,2
51,510,18,97,29,0,29
51,510,20,91,34,0,34
51,510,21,111,31,29,2
51,510,22,71,36,0,36
51,510,23,5,37,0,37
51,510,24,3,167,217,-50
51,510,24,5,84,49,35
51,510,24,9,59,30,29
51,510,24,17,136,151,-15
51,510,24,21,32,80,-48
51,510,24,25,22,0,22
51,510,24,27,57,84,-27
51,510,24,31,822,782,40
51,510,24,33,1178,1038,140
51,510,24,37,45,32,13
51,510,24,510,110,94,16
51,510,25,9,25,0,25
51,510,25,17,138,93,45
51,510,25,21,55,26,29
51,510,25,25,76,37,39
51,510,25,27,32,0,32
51,510,26,65,25,0,25
51,510,26,81,22,0,22
51,510,26,125,58,27,31
51,510,26,161,45,23,22
51,510,26,163,64,0,64
51,510,27,53,39,51,-12
51,510,27,123,39,26,13
51,510,29,95,24,0,24
51,510,29,189,52,0,52
51,510,32,3,59,50,9
51,510,33,11,26,0,26
51,510,34,3,37,30,7
51,510,34,13,0,34,-34
51,510,34,17,52,42,10
51,510,34,21,33,32,1
51,510,34,23,51,0,51
51,510,34,25,31,34,-3
51,510,34,27,33,0,33
51,510,36,1,34,0,34
51,510,36,5,78,0,78
51,510,36,29,55,0,55
51,510,36,47,110,106,4
51,510,36,55,67,0,67
51,510,36,59,23,33,-10
51,510,36,61,148,174,-26
51,510,36,67,49,27,22
51,510,36,81,101,48,53
51,510,36,103,31,0,31
51,510,36,119,44,23,21
51,510,37,51,53,30,23
51,510,37,63,27,52,-25
51,510,37,81,50,0,50
51,510,37,119,64,141,-77
51,510,37,129,0,29,-29
51,510,37,133,44,0,44
51,510,37,135,24,22,2
51,510,37,183,82,109,-27
51,510,39,35,65,36,29
51,510,39,49,61,60,1
51,510,39,57,30,0,30
51,510,39,61,45,27,18
51,510,39,113,28,0,28
51,510,39,153,29,0,29
51,510,40,109,27,0,27
51,510,41,51,0,40,-40
51,510,42,3,113,109,4
51,510,42,17,56,0,56
51,510,42,21,21,0,21
51,510,42,27,27,0,27
51,510,42,29,22,28,-6
51,510,42,43,27,27,0
51,510,42,45,33,0,33
51,510,42,49,21,0,21
51,510,42,71,27,0,27
51,510,42,91,58,48,10
51,510,42,101,101,59,42
51,510,42,133,25,0,25
51,510,44,5,37,0,37
51,510,44,7,40,0,40
51,510,45,19,21,34,-13
51,510,45,79,0,24,-24
51,510,47,37,34,0,34
51,510,47,157,41,42,-1
51,510,48,27,30,0,30
51,510,48,29,85,66,19
51,510,48,85,23,28,-5
51,510,48,113,87,85,2
51,510,48,201,106,112,-6
51,510,48,439,44,48,-4
51,510,48,453,36,66,-30
51,510,49,35,37,35,2
51,510,49,49,40,0,40
51,510,51,3,55,50,5
51,510,51,13,4125,2854,1271
51,510,51,41,60,59,1
51,510,51,59,6870,8911,-2041
51,510,51,61,29,40,-11
51,510,51,87,65,62,3
51,510,51,95,0,40,-40
51,510,51,99,0,46,-46
51,510,51,107,312,679,-367
51,510,51,121,35,0,35
51,510,51,153,1706,1664,42
51,510,51,177,84,92,-8
51,510,51,179,143,207,-64
51,510,51,540,33,35,-2
51,510,51,550,52,40,12
51,510,51,600,98,124,-26
51,510,51,610,59,86,-27
51,510,51,630,25,29,-4
51,510,51,650,46,26,20
51,510,51,683,78,69,9
51,510,51,685,0,24,-24
51,510,51,700,42,29,13
51,510,51,710,106,56,50
51,510,51,760,92,88,4
51,510,51,810,139,93,46
51,510,53,33,88,91,-3
51,510,53,53,31,36,-5
51,510,55,79,28,0,28
51,515,51,19,199,203,-4
51,515,51,31,0,41,-41
51,515,51,161,0,35,-35
51,515,51,680,57,68,-11
51,515,51,770,34,51,-17
51,520,47,163,632,644,-12
51,520,47,179,67,59,8
51,520,51,167,27,41,-14
51,520,51,173,29,0,29
51,520,51,185,36,0,36
51,520,51,191,493,472,21
51,530,51,163,213,252,-39
51,530,51,678,63,31,32
51,540,6,1,25,0,25
51,540,6,37,24,68,-44
51,540,6,85,0,34,-34
51,540,11,1,55,141,-86
51,540,13,121,24,29,-5
51,540,17,31,41,64,-23
51,540,24,31,35,37,-2
51,540,24,510,0,32,-32
51,540,25,17,34,37,-3
51,540,25,25,0,25,-25
51,540,27,53,0,27,-27
51,540,36,47,28,32,-4
51,540,36,61,39,172,-133
51,540,37,63,0,48,-48
51,540,37,119,0,43,-43
51,540,37,183,0,30,-30
51,540,41,51,0,29,-29
51,540,42,3,33,0,33
51,540,42,101,0,22,-22
51,540,51,3,1780,1878,-98
51,540,51,13,98,94,4
51,540,51,29,59,44,15
51,540,51,41,35,40,-5
51,540,51,59,154,124,30
51,540,51,65,181,201,-20
51,540,51,79,112,127,-15
51,540,51,87,66,82,-16
51,540,51,107,31,0,31
51,540,51,109,65,154,-89
51,540,51,125,54,103,-49
51,540,51,137,69,77,-8
51,540,51,153,33,0,33
51,540,51,510,35,33,2
51,540,51,660,39,24,15
51,540,51,680,24,32,-8
51,540,51,700,0,37,-37
51,540,51,710,0,27,-27
51,540,51,760,72,144,-72
51,540,51,790,31,34,-3
51,540,51,810,60,40,20
51,540,51,820,49,106,-57
51,540,53,33,33,35,-2
51,550,1,97,0,30,-30
51,550,4,13,46,104,-58
51,550,6,31,0,40,-40
51,550,6,37,42,76,-34
51,550,6,53,64,58,6
51,550,6,59,0,29,-29
51,550,6,65,0,32,-32
51,550,6,71,38,0,38
51,550,6,73,293,301,-8
51,550,6,111,46,0,46
51,550,9,11,91,101,-10
51,550,11,1,0,36,-36
51,550,12,9,29,48,-19
51,550,12,11,62,45,17
51,550,12,19,50,100,-50
51,550,12,31,203,159,44
51,550,12,33,121,66,55
51,550,12,57,67,92,-25
51,550,12,71,0,31,-31
51,550,12,86,34,45,-11
51,550,12,95,0,48,-48
51,550,12,99,34,0,34
51,550,12,103,42,28,14
51,550,12,113,41,52,-11
51,550,12,127,30,0,30
51,550,13,39,0,102,-102
51,550,13,51,0,36,-36
51,550,13,67,32,39,-7
51,550,13,89,32,41,-9
51,550,13,97,0,32,-32
51,550,13,121,32,54,-22
51,550,13,135,35,69,-34
51,550,15,3,218,158,60
51,550,17,31,30,50,-20
51,550,17,97,69,81,-12
51,550,23,5,0,28,-28
51,550,24,3,120,100,20
51,550,24,5,40,34,6
51,550,24,31,59,94,-35
51,550,24,33,93,100,-7
51,550,24,37,49,64,-15
51,550,26,125,0,52,-52
51,550,26,163,31,138,-107
51,550,28,47,0,31,-31
51,550,32,3,37,41,-4
51,550,34,7,29,0,29
51,550,34,13,0,28,-28
51,550,36,1,23,0,23
51,550,36,5,63,59,4
51,550,36,47,63,39,24
51,550,36,61,37,32,5
51,550,36,81,64,29,35
51,550,36,91,37,0,37
51,550,36,103,43,42,1
51,550,37,15,0,35,-35
51,550,37,29,31,129,-98
51,550,37,41,0,29,-29
51,550,37,49,59,0,59
51,550,37,51,62,84,-22
51,550,37,53,145,291,-146
51,550,37,55,55,78,-23
51,550,37,67,0,25,-25
51,550,37,73,55,79,-24
51,550,37,81,44,79,-35
51,550,37,119,60,111,-51
51,550,37,129,0,37,-37
51,550,37,133,133,129,4
51,550,37,139,153,240,-87
51,550,37,143,0,66,-66
51,550,37,147,0,60,-60
51,550,37,183,87,141,-54
51,550,39,35,56,0,56
51,550,39,49,26,36,-10
51,550,42,3,60,44,16
51,550,42,101,34,35,-1
51,550,44,5,97,63,34
51,550,45,13,0,54,-54
51,550,45,15,75,48,27
51,550,45,19,63,63,0
51,550,45,35,0,49,-49
51,550,45,45,0,32,-32
51,550,45,79,0,55,-55
51,550,47,157,83,60,23
51,550,48,29,50,70,-20
51,550,48,113,51,42,9
51,550,48,201,25,83,-58
51,550,48,355,0,48,-48
51,550,48,439,0,53,-53
51,550,51,1,43,0,43
51,550,51,3,32,36,-4
51,550,51,13,0,50,-50
51,550,51,19,0,30,-30
51,550,51,41,82,139,-57
51,550,51,59,140,207,-67
51,550,51,85,0,34,-34
51,550,51,87,98,107,-9
51,550,51,93,102,183,-81
51,550,51,95,33,98,-65
51,550,51,107,48,66,-18
51,550,51,121,42,43,-1
51,550,51,153,125,113,12
51,550,51,161,0,49,-49
51,550,51,175,44,86,-42
51,550,51,177,26,37,-11
51,550,51,179,59,70,-11
51,550,51,199,42,86,-44
51,550,51,510,40,52,-12
51,550,51,620,0,37,-37
51,550,51,650,428,327,101
51,550,51,680,0,27,-27
51,550,51,700,428,416,12
51,550,51,710,3609,2814,795
51,550,51,740,3172,2674,498
51,550,51,760,83,115,-32
51,550,51,770,32,0,32
51,550,51,800,927,1296,-369
51,550,51,810,6512,4889,1623
51,550,53,33,23,0,23
51,550,53,35,60,115,-55
51,550,53,53,0,41,-41
51,570,51,41,619,718,-99
51,570,51,53,180,220,-40
51,570,51,87,59,114,-55
51,570,51,149,239,269,-30
51,570,51,183,31,0,31
51,570,51,670,190,187,3
51,570,51,730,243,215,28
51,570,51,760,78,134,-56
51,580,51,5,142,114,28
51,580,51,770,0,39,-39
51,590,37,33,188,209,-21
51,590,37,63,0,37,-37
51,590,37,81,57,198,-141
51,590,37,119,0,45,-45
51,590,37,157,72,109,-37
51,590,37,183,32,43,-11
51,590,51,41,31,30,1
51,590,51,59,0,23,-23
51,590,51,83,122,71,51
51,590,51,87,0,37,-37
51,590,51,89,55,76,-21
51,590,51,143,1183,1273,-90
51,590,51,690,0,45,-45
51,590,51,760,42,30,12
51,590,51,770,0,31,-31
51,595,37,83,30,0,30
51,595,51,25,60,38,22
51,595,51,41,0,34,-34
51,595,51,81,64,51,13
51,595,51,175,39,0,39
51,595,51,183,47,31,16
51,600,6,37,0,25,-25
51,600,11,1,63,87,-24
51,600,17,31,29,0,29
51,600,24,31,85,87,-2
51,600,24,33,51,0,51
51,600,51,13,226,143,83
51,600,51,59,1978,1880,98
51,600,51,61,0,26,-26
51,600,51,107,151,227,-76
51,600,51,153,248,282,-34
51,600,51,177,0,27,-27
51,600,51,179,29,0,29
51,600,51,510,124,98,26
51,600,51,683,52,0,52
51,600,51,685,26,29,-3
51,610,11,1,78,66,12
51,610,24,31,48,0,48
51,610,51,13,254,162,92
51,610,51,59,458,553,-95
51,610,51,107,115,108,7
51,610,51,510,86,59,27
51,620,51,93,53,36,17
51,620,51,175,173,258,-85
51,620,51,550,37,0,37
51,620,51,700,0,40,-40
51,620,51,710,48,26,22
51,620,51,740,32,0,32
51,620,51,800,104,110,-6
51,620,51,810,38,0,38
51,630,6,73,42,37,5
51,630,11,1,27,35,-8
51,630,24,33,61,32,29
51,630,36,29,26,0,26
51,630,37,133,44,0,44
51,630,51,13,29,50,-21
51,630,51,33,180,207,-27
51,630,51,47,32,24,8
51,630,51,59,148,122,26
51,630,51,61,0,47,-47
51,630,51,87,28,59,-31
51,630,51,99,162,136,26
51,630,51,107,0,41,-41
51,630,51,137,78,146,-68
51,630,51,153,232,199,33
51,630,51,177,1625,1828,-203
51,630,51,179,870,739,131
51,630,51,193,33,0,33
51,630,51,510,29,25,4
51,630,51,760,26,48,-22
51,630,51,810,0,42,-42
51,640,51,35,177,140,37
51,640,51,77,100,86,14
51,650,1,73,0,34,-34
51,650,1,97,29,0,29
51,650,2,20,33,56,-23
51,650,4,13,33,70,-37
51,650,4,19,0,58,-58
51,650,6,37,58,85,-27
51,650,6,73,132,163,-31
51,650,8,41,56,48,8
51,650,9,11,57,35,22
51,650,10,1,31,0,31
51,650,11,1,41,43,-2
51,650,12,5,0,56,-56
51,650,12,11,32,0,32
51,650,12,19,0,39,-39
51,650,12,31,191,127,64
51,650,12,33,45,71,-26
51,650,12,57,35,55,-20
51,650,12,86,25,54,-29
51,650,12,91,51,42,9
51,650,12,95,26,43,-17
51,650,12,103,0,34,-34
51,650,13,63,0,33,-33
51,650,13,67,30,68,-38
51,650,13,89,33,58,-25
51,650,13,121,29,84,-55
51,650,13,135,0,42,-42
51,650,13,153,39,0,39
51,650,13,245,0,46,-46
51,650,15,3,128,116,12
51,650,17,31,68,59,9
51,650,17,97,59,0,59
51,650,17,163,0,43,-43
51,650,22,15,34,0,34
51,650,24,3,45,71,-26
51,650,24,5,30,49,-19
51,650,24,17,0,32,-32
51,650,24,31,41,58,-17
51,650,24,33,79,158,-79
51,650,24,37,41,70,-29
51,650,24,510,49,0,49
51,650,26,163,44,0,44
51,650,28,47,0,38,-38
51,650,28,59,27,0,27
51,650,32,3,61,61,0
51,650,34,5,28,27,1
51,650,34,13,44,43,1
51,650,36,5,50,36,14
51,650,36,29,31,0,31
51,650,36,45,37,0,37
51,650,36,47,106,57,49
51,650,36,81,32,34,-2
51,650,36,91,36,0,36
51,650,36,103,52,0,52
51,650,37,51,71,79,-8
51,650,37,63,0,42,-42
51,650,37,67,0,27,-27
51,650,37,81,42,35,7
51,650,37,119,42,165,-123
51,650,37,133,58,47,11
51,650,37,147,0,39,-39
51,650,37,183,50,105,-55
51,650,37,191,0,34,-34
51,650,39,35,47,29,18
51,650,39,49,25,29,-4
51,650,39,113,0,35,-35
51,650,40,109,53,0,53
51,650,42,3,28,0,28
51,650,42,101,28,32,-4
51,650,45,15,111,44,67
51,650,45,19,56,28,28
51,650,45,79,68,50,18
51,650,47,157,0,32,-32
51,650,48,27,50,38,12
51,650,48,29,70,98,-28
51,650,48,113,29,98,-69
51,650,48,141,33,0,33
51,650,48,201,86,121,-35
51,650,48,439,32,40,-8
51,650,48,451,25,0,25
51,650,51,3,0,29,-29
51,650,51,13,0,55,-55
51,650,51,41,61,74,-13
51,650,51,59,112,177,-65
51,650,51,73,166,223,-57
51,650,51,87,70,124,-54
51,650,51,93,221,365,-144
51,650,51,95,195,365,-170
51,650,51,107,0,59,-59
51,650,51,153,81,116,-35
51,650,51,177,32,0,32
51,650,51,181,0,41,-41
51,650,51,199,908,1204,-296
51,650,51,510,26,46,-20
51,650,51,550,327,428,-101
51,650,51,700,5612,5797,-185
51,650,51,710,1084,949,135
51,650,51,735,129,219,-90
51,650,51,740,269,277,-8
51,650,51,760,73,90,-17
51,650,51,770,28,34,-6
51,650,51,800,190,266,-76
51,650,51,810,869,825,44
51,650,51,830,46,57,-11
51,650,53,33,0,25,-25
51,650,53,53,0,42,-42
51,660,11,1,0,29,-29
51,660,36,5,31,0,31
51,660,36,61,58,0,58
51,660,37,119,0,48,-48
51,660,42,71,29,0,29
51,660,51,3,38,76,-38
51,660,51,13,0,55,-55
51,660,51,15,175,279,-104
51,660,51,41,26,0,26
51,660,51,59,90,125,-35
51,660,51,69,43,37,6
51,660,51,87,0,40,-40
51,660,51,107,35,39,-4
51,660,51,121,27,0,27
51,660,51,139,69,65,4
51,660,51,153,77,33,44
51,660,51,161,26,0,26
51,660,51,165,1137,1360,-223
51,660,51,171,81,56,25
51,660,51,177,0,22,-22
51,660,51,187,0,25,-25
51,660,51,540,24,39,-15
51,660,51,760,0,38,-38
51,660,51,770,26,0,26
51,660,51,790,66,99,-33
51,660,51,810,40,0,40
51,660,51,820,0,46,-46
51,670,48,27,33,35,-2
51,670,51,41,561,674,-113
51,670,51,53,86,180,-94
51,670,51,87,140,133,7
51,670,51,149,422,509,-87
51,670,51,181,29,0,29
51,670,51,183,40,44,-4
51,670,51,570,187,190,-3
51,670,51,730,454,328,126
51,670,51,760,126,114,12
51,670,51,810,0,29,-29
51,678,51,163,113,62,51
51,678,51,530,31,63,-32
51,680,6,37,26,0,26
51,680,12,95,0,27,-27
51,680,12,103,32,0,32
51,680,24,31,28,0,28
51,680,24,33,31,0,31
51,680,37,81,48,51,-3
51,680,37,119,0,46,-46
51,680,37,183,29,71,-42
51,680,51,3,53,52,1
51,680,51,9,576,710,-134
51,680,51,11,156,209,-53
51,680,51,19,822,983,-161
51,680,51,31,1029,1205,-176
51,680,51,37,27,32,-5
51,680,51,41,68,65,3
51,680,51,59,70,74,-4
51,680,51,83,37,0,37
51,680,51,87,45,72,-27
51,680,51,107,0,40,-40
51,680,51,121,0,37,-37
51,680,51,143,93,76,17
51,680,51,153,54,0,54
51,680,51,161,48,44,4
51,680,51,515,68,57,11
51,680,51,540,32,24,8
51,680,51,550,27,0,27
51,680,51,700,0,37,-37
51,680,51,710,0,28,-28
51,680,51,760,43,54,-11
51,680,51,770,58,50,8
51,680,51,810,38,41,-3
51,683,11,1,0,23,-23
51,683,24,31,44,103,-59
51,683,24,33,57,127,-70
51,683,37,119,0,44,-44
51,683,37,183,0,45,-45
51,683,48,201,0,45,-45
51,683,51,13,97,116,-19
51,683,51,47,97,176,-79
51,683,51,59,786,1067,-281
51,683,51,61,159,279,-120
51,683,51,69,0,50,-50
51,683,51,87,0,34,-34
51,683,51,107,178,284,-106
51,683,51,153,2815,2999,-184
51,683,51,171,0,31,-31
51,683,51,177,50,39,11
51,683,51,179,58,62,-4
51,683,51,187,0,71,-71
51,683,51,510,69,78,-9
51,683,51,600,0,52,-52
51,683,51,685,469,408,61
51,683,54,3,0,27,-27
51,685,24,31,0,52,-52
51,685,24,33,42,55,-13
51,685,48,201,0,44,-44
51,685,51,13,48,51,-3
51,685,51,47,32,44,-12
51,685,51,59,460,516,-56
51,685,51,61,51,83,-32
51,685,51,107,76,90,-14
51,685,51,153,867,933,-66
51,685,51,179,42,0,42
51,685,51,510,24,0,24
51,685,51,600,29,26,3
51,685,51,683,408,469,-61
51,690,37,81,0,48,-48
51,690,37,119,0,39,-39
51,690,37,157,0,47,-47
51,690,51,67,35,0,35
51,690,51,89,625,570,55
51,690,51,141,28,0,28
51,690,51,143,40,51,-11
51,690,51,590,45,0,45
51,690,51,770,0,37,-37
51,700,1,73,26,37,-11
51,700,1,89,0,30,-30
51,700,2,20,54,64,-10
51,700,2,90,57,48,9
51,700,4,13,64,94,-30
51,700,4,19,59,0,59
51,700,6,37,99,109,-10
51,700,6,67,0,28,-28
51,700,6,71,46,69,-23
51,700,6,73,148,191,-43
51,700,8,41,74,84,-10
51,700,9,1,32,0,32
51,700,9,3,36,0,36
51,700,9,11,39,0,39
51,700,10,3,0,34,-34
51,700,11,1,0,48,-48
51,700,12,5,54,40,14
51,700,12,9,37,40,-3
51,700,12,11,63,56,7
51,700,12,19,30,34,-4
51,700,12,31,207,152,55
51,700,12,33,57,40,17
51,700,12,57,59,79,-20
51,700,12,86,51,54,-3
51,700,12,91,52,40,12
51,700,12,95,69,80,-11
51,700,12,99,40,0,40
51,700,12,101,27,0,27
51,700,12,103,34,48,-14
51,700,12,105,25,0,25
51,700,12,127,36,0,36
51,700,13,39,0,31,-31
51,700,13,51,53,68,-15
51,700,13,63,34,62,-28
51,700,13,67,32,36,-4
51,700,13,89,39,89,-50
51,700,13,121,53,87,-34
51,700,13,135,0,72,-72
51,700,13,153,38,41,-3
51,700,13,179,33,0,33
51,700,13,245,30,75,-45
51,700,15,3,165,152,13
51,700,17,31,73,68,5
51,700,17,97,34,38,-4
51,700,17,163,0,99,-99
51,700,18,89,28,0,28
51,700,20,61,0,42,-42
51,700,21,47,95,75,20
51,700,21,93,0,47,-47
51,700,22,115,37,0,37
51,700,24,3,44,65,-21
51,700,24,5,49,44,5
51,700,24,17,0,36,-36
51,700,24,25,36,0,36
51,700,24,31,28,80,-52
51,700,24,33,117,109,8
51,700,24,37,23,40,-17
51,700,24,510,49,46,3
51,700,25,17,0,39,-39
51,700,26,163,50,0,50
51,700,28,47,0,40,-40
51,700,29,169,0,36,-36
51,700,32,3,74,58,16
51,700,36,5,72,49,23
51,700,36,29,0,35,-35
51,700,36,45,131,45,86
51,700,36,47,123,104,19
51,700,36,61,37,32,5
51,700,36,67,24,0,24
51,700,36,81,83,70,13
51,700,36,91,30,37,-7
51,700,36,103,52,39,13
51,700,36,119,26,0,26
51,700,37,49,0,33,-33
51,700,37,51,176,187,-11
51,700,37,63,50,45,5
51,700,37,81,32,68,-36
51,700,37,91,24,33,-9
51,700,37,119,31,173,-142
51,700,37,133,40,93,-53
51,700,37,147,0,31,-31
51,700,37,183,59,154,-95
51,700,37,191,0,34,-34
51,700,39,35,0,37,-37
51,700,39,49,50,47,3
51,700,39,113,28,0,28
51,700,40,31,44,48,-4
51,700,40,109,0,34,-34
51,700,42,3,44,0,44
51,700,42,101,61,36,25
51,700,42,133,0,52,-52
51,700,45,15,102,97,5
51,700,45,19,69,46,23
51,700,45,35,0,48,-48
51,700,45,45,0,34,-34
51,700,45,51,0,36,-36
51,700,45,79,69,92,-23
51,700,45,91,0,29,-29
51,700,47,37,0,42,-42
51,700,47,93,0,31,-31
51,700,47,125,118,124,-6
51,700,47,157,0,35,-35
51,700,48,27,182,154,28
51,700,48,29,142,147,-5
51,700,48,99,60,0,60
51,700,48,113,40,0,40
51,700,48,121,0,26,-26
51,700,48,141,65,67,-2
51,700,48,201,82,166,-84
51,700,48,439,32,67,-35
51,700,51,1,34,0,34
51,700,51,3,32,36,-4
51,700,51,13,0,39,-39
51,700,51,31,22,0,22
51,700,51,41,140,149,-9
51,700,51,59,188,252,-64
51,700,51,73,356,667,-311
51,700,51,85,0,57,-57
51,700,51,87,183,211,-28
51,700,51,93,370,520,-150
51,700,51,95,633,1017,-384
51,700,51,101,29,36,-7
51,700,51,103,28,0,28
51,700,51,107,22,87,-65
51,700,51,115,35,57,-22
51,700,51,119,31,45,-14
51,700,51,121,33,25,8
51,700,51,127,57,108,-51
51,700,51,149,32,43,-11
51,700,51,153,89,191,-102
51,700,51,161,0,39,-39
51,700,51,175,0,35,-35
51,700,51,177,29,30,-1
51,700,51,179,46,74,-28
51,700,51,181,58,47,11
51,700,51,199,1820,2202,-382
51,700,51,510,29,42,-13
51,700,51,540,37,0,37
51,700,51,550,416,428,-12
51,700,51,620,40,0,40
51,700,51,650,5797,5612,185
51,700,51,680,37,0,37
51,700,51,710,844,905,-61
51,700,51,730,43,26,17
51,700,51,735,224,262,-38
51,700,51,740,361,322,39
51,700,51,760,84,150,-66
51,700,51,800,246,393,-147
51,700,51,810,776,744,32
51,700,51,830,161,146,15
51,700,53,33,0,38,-38
51,700,53,35,0,55,-55
51,700,53,53,113,122,-9
51,700,54,39,32,0,32
51,710,4,13,71,133,-62
51,710,5,119,0,23,-23
51,710,6,1,29,0,29
51,710,6,37,103,142,-39
51,710,6,53,39,34,5
51,710,6,59,45,41,4
51,710,6,65,0,45,-45
51,710,6,67,28,39,-11
51,710,6,71,46,73,-27
51,710,6,73,430,531,-101
51,710,6,85,0,34,-34
51,710,6,111,68,97,-29
51,710,8,5,0,28,-28
51,710,8,41,35,52,-17
51,710,9,1,0,36,-36
51,710,9,3,28,0,28
51,710,9,9,28,0,28
51,710,9,11,141,118,23
51,710,10,3,27,74,-47
51,710,11,1,112,106,6
51,710,12,5,0,31,-31
51,710,12,9,54,60,-6
51,710,12,11,63,91,-28
51,710,12,19,53,117,-64
51,710,12,31,531,372,159
51,710,12,33,266,154,112
51,710,12,57,76,110,-34
51,710,12,71,0,32,-32
51,710,12,73,28,0,28
51,710,12,83,0,39,-39
51,710,12,86,79,83,-4
51,710,12,87,42,42,0
51,710,12,91,25,0,25
51,710,12,95,76,50,26
51,710,12,99,57,54,3
51,710,12,103,49,37,12
51,710,12,105,0,44,-44
51,710,12,109,0,31,-31
51,710,12,113,74,82,-8
51,710,12,117,0,32,-32
51,710,12,127,0,34,-34
51,710,13,39,65,139,-74
51,710,13,51,0,59,-59
51,710,13,63,27,50,-23
51,710,13,67,34,60,-26
51,710,13,89,56,87,-31
51,710,13,121,50,137,-87
51,710,13,135,38,79,-41
51,710,13,151,0,35,-35
51,710,13,245,0,42,-42
51,710,15,3,246,220,26
51,710,17,31,127,178,-51
51,710,17,97,171,188,-17
51,710,18,97,0,49,-49
51,710,21,111,26,41,-15
51,710,22,71,0,46,-46
51,710,23,5,53,58,-5
51,710,24,3,156,138,18
